Date,IBM,CSCO,AAPL,MSFT,ORCL,INTC,TXN,QCOM,AMAT,ADBE,y10_real
2000-01-28,54.50312423706055,33.42510986328125,0.7605469822883606,29.875261306762695,18.873170852661133,26.69887924194336,32.45475769042969,33.90049743652344,23.438858032226562,14.288819313049316,
2000-01-31,54.83896255493164,35.235145568847656,0.776449978351593,29.761241912841797,19.900236129760742,28.101259231567383,32.64411926269531,38.94050979614258,24.793699264526367,13.668244361877441,
2000-02-01,53.739742279052734,37.909950256347656,0.7502562999725342,31.300596237182617,21.51243019104004,28.81134796142578,34.272525787353516,41.71923828125,25.38079261779785,13.869930267333984,
2000-02-02,55.44967269897461,36.64293670654297,0.7394981980323792,30.65443992614746,21.63692283630371,28.420801162719727,36.16605758666992,43.558956146240234,25.979183197021484,15.219687461853027,
2000-02-03,57.22062683105469,37.909950256347656,0.7731759548187256,31.509660720825195,22.583065032958984,29.60130500793457,40.596858978271484,42.67744064331055,26.825960159301758,17.14348030090332,
2000-02-04,56.487796783447266,38.975860595703125,0.8082569241523743,32.402889251708984,23.031251907348633,29.761110305786133,39.99095153808594,42.14085388183594,26.261457443237305,18.369125366210938,
2000-02-07,55.7549934387207,40.28310012817383,0.8536273241043091,32.421871185302734,23.877805709838867,30.666730880737305,40.74833297729492,40.91436767578125,27.751785278320312,19.129337310791016,
2000-02-08,58.10615539550781,40.48421096801758,0.8597085475921631,33.429107666015625,23.728408813476562,30.91535186767578,42.07381057739258,42.63908767700195,29.10662841796875,20.789377212524414,
2000-02-09,57.40313720703125,41.44955062866211,0.8428687453269958,31.623693466186523,23.877805709838867,29.725601196289062,42.679718017578125,40.87605285644531,29.5780029296875,21.735763549804688,
2000-02-10,58.25897216796875,43.74222946166992,0.8494177460670471,32.23182678222656,24.823945999145508,30.57794952392578,43.9294319152832,41.98754119873047,31.567920684814453,22.651119232177734,
2000-02-11,56.425025939941406,42.13333511352539,0.8138693571090698,30.388389587402344,23.778209686279297,30.08074951171875,41.69508743286133,40.4736213684082,29.806642532348633,22.44942855834961,
2000-02-14,56.76123046875,41.99256134033203,0.8667237758636475,30.293367385864258,24.774154663085938,31.217206954956055,40.78620529174805,38.97883605957031,29.0953426361084,22.24774169921875,
2000-02-15,57.280853271484375,41.1881103515625,0.8905789256095886,29.970277786254883,24.450475692749023,31.820960998535156,40.880882263183594,38.8255500793457,30.07759666442871,22.061567306518555,
2000-02-16,56.608421325683594,40.9216423034668,0.8540950417518616,29.685211181640625,24.400671005249023,30.453651428222656,41.127044677734375,37.36909866333008,31.319551467895508,24.37322235107422,
2000-02-17,57.097450256347656,41.99256134033203,0.8597085475921631,30.293367385864258,24.550065994262695,31.25272560119629,43.3234977722168,39.86037063598633,34.02923583984375,25.211002349853516,
2000-02-18,55.01897048950195,40.48421096801758,0.8325793743133545,28.906023025512695,23.330032348632812,29.938688278198242,40.596858978271484,41.24016571044922,32.10987091064453,24.388734817504883,
2000-02-22,54.28537368774414,39.880863189697266,0.8517562747001648,28.525941848754883,23.62881088256836,30.329355239868164,45.14127731323242,40.032859802246094,32.29898452758789,24.39649200439453,
2000-02-23,53.185001373291016,44.60704803466797,0.8699981570243835,28.65896224975586,25.12273406982422,30.986370086669922,44.573219299316406,45.03458023071289,32.696983337402344,24.730056762695312,
2000-02-24,54.04084396362305,44.16458511352539,0.8621631860733032,28.811010360717773,24.674560546875,32.4602165222168,47.79221725463867,42.83075714111328,33.14859390258789,26.405622482299805,
2000-02-25,52.81819152832031,42.716556549072266,0.8260307312011719,27.765748977661133,28.135469436645508,32.176109313964844,46.42887878417969,40.95270538330078,31.12758445739746,24.450794219970703,
2000-02-28,51.106510162353516,42.012664794921875,0.8475469946861267,27.841768264770508,27.33871841430664,31.927486419677734,47.2241325378418,43.92306900024414,31.951818466186523,24.28013801574707,
2000-02-29,50.25065994262695,42.535560607910156,0.8578373193740845,27.17661476135254,29.579586029052734,32.10505294799805,50.32948684692383,43.67394256591797,33.046966552734375,25.319602966308594,
2000-03-01,49.02801513671875,42.374671936035156,0.9752398729324341,27.613723754882812,28.484045028686523,32.921905517578125,49.79932403564453,42.61994171142578,33.35182571411133,24.91622543334961,
