,cpi,price_index,oil_price,ppi,hour_earnings
1964-01-01,0.001941119988344564,0.002097859719228712,,0.00630916919326463,
1964-02-01,-0.0009700890008947916,0.0014166489388403036,,-0.00630916919326463,0.0
1964-03-01,0.0009700890008947916,0.0006153089044738103,,0.0,0.003992021269537349
1964-04-01,0.000323153985684943,0.0007378712749464,,0.0,0.003976148379639444
1964-05-01,0.0009688358581176892,0.00012292563014870694,,-0.0031695747612792147,0.0
1964-06-01,0.0009678981236351802,0.0014125597312681926,,0.0,0.003960401216096865
1964-07-01,0.00032242463603493476,0.0012879881568337304,,0.0031695747612792147,0.003944778291016471
1964-08-01,0.000966650631095245,0.0007352490987435623,,0.0,0.003929278139889525
1964-09-01,0.0009657171199588532,0.0015300348772666617,,0.003159560290368457,0.003913899321136394
1964-10-01,0.001286173810743918,0.0006113590702123695,,0.0,-0.003913899321136394
1964-11-01,0.0028878569724972714,0.0014047090592717026,,0.0,0.003913899321136394
1964-12-01,0.0012808198997227294,0.0014636826422349536,,0.0,0.007782140442054941
1965-01-01,0.0009595394946995128,0.0010963577660496604,,0.0031496089028961727,0.0
1965-02-01,0.0,0.0004260369499333727,,0.0031397200046678897,0.003868476777920238
1965-03-01,0.0009586196612039188,0.0012770228863070443,,0.0,0.007692345623155683
1965-04-01,0.002233211966572224,0.0015788198567396883,,0.003129893008927631,-0.00383877630716567
1965-05-01,0.0031816762443162006,0.002242493136482171,,0.003120127336243783,0.007662872745569205
1965-06-01,0.004121102678323663,0.002901706787547198,,0.009302392662313252,0.003809528416667596
1965-07-01,-0.000949517400030242,0.0007241129932622492,,0.0,0.0
1965-08-01,-0.0009504198402736641,0.0002412545246923692,,0.0,0.003795070968551695
1965-09-01,0.0022162427941037066,0.00048233450832624314,,0.0,0.0037807228399059367
1965-10-01,0.0009483168088593175,0.00030134096958489565,,0.0030816665374082675,0.0037664827954769775
1965-11-01,0.003154576748515492,0.001685833381384505,,0.0030721990369699803,0.0037523496185504213
1965-12-01,0.0031446566794715025,0.003602958320214178,,0.006116227017435971,0.0
1966-01-01,0.0009414719038418617,0.0011981071342739291,,0.0030441423812281876,0.003738322110607206
1966-02-01,0.006253929076299514,0.004122485300705581,,0.009077218151117172,0.003724399090982322
1966-03-01,0.003112358565923401,0.0024415673882747235,,0.0,0.0037105793965357403
1966-04-01,0.003102701837510935,0.0034437749270468387,,0.0,0.003696861881326119
1966-05-01,0.002166177545161574,0.0012439654478590967,,0.0,0.003683245416296388
1966-06-01,0.0009269273025793723,0.0024832981483884353,,0.0030075210639548544,0.0036697288889624424
1966-07-01,0.0021594949006100705,0.0019468458407172484,,0.00598804184462276,0.003656311203110496
1966-08-01,0.006144412572341107,0.0038236465303755907,,0.0029806281381379307,0.0036429912785009844
1966-09-01,0.0030581063588206447,0.0031654871382484906,,0.0,0.0036297680505785745
1966-10-01,0.003048782849358833,0.0026302730188949575,,-0.005970166986504211,0.0036166404701887256
1966-11-01,0.000912825257359362,0.001458278906312227,,-0.00299850299625648,0.003603607503298356
1966-12-01,0.0012158056208901868,0.002096192685575371,,0.0,0.0
1967-01-01,-0.0006077180375432256,5.8164897501100654e-05,,0.00299850299625648,0.007168489478612594
1967-02-01,0.003034903695154245,0.0011625880516583642,,0.0,0.0035650661644963666
1967-03-01,0.0,0.0005227239846048448,,-0.00299850299625648,0.0
1967-04-01,0.003025720916537189,0.001682476537633537,,-0.006024114603380593,0.003552401604367761
1967-05-01,0.0,0.0019111052580798038,,0.006024114603380593,0.003539826705124094
1967-06-01,0.006024114603380593,0.003177081492848899,,0.00598804184462276,0.0070422826254128434
1967-07-01,0.00299850299625648,0.0033969575228134374,,0.0,0.003502630551202035
1967-08-01,0.00298953884836628,0.0030989981760138896,,-0.00298953884836628,0.006968669316093301
1967-09-01,0.0029806281381379307,0.0030322991452660375,,0.0,0.0
1967-10-01,0.002971770389157413,0.0027952897632967932,,0.0,0.003466207976486224
1967-11-01,0.005917177028088361,0.0032986437235815735,,0.0,0.0068965790590604925
1967-12-01,0.0029455102297570868,0.001588562685137962,,0.008941937375661624,0.0034305350967891446
1968-01-01,0.0029368596733094776,0.004637755046465131,,0.0029629651306568583,0.0068259650703998975
1968-02-01,0.0029282597790887266,0.004054516197465219,,0.005899722127188589,0.003395589001138122
1968-03-01,0.00291971010333425,0.0032542249444476035,,0.0029368596733094776,0.006756782462879807
1968-04-01,0.0029112102074586588,0.0031319936116958047,,0.0,0.006711434587986842
1968-05-01,0.0029027596579616066,0.0036787288574626764,,0.0029282597790887266,0.0033389012655147265
1968-06-01,0.005780362915499104,0.00322168806123857,,0.0,0.0033277900926744763
1968-07-01,0.005747142255568161,0.0030454908779575796,,0.00291971010333425,0.006622540760493401
1968-08-01,0.002861232281031967,0.004082989560983741,,-0.00291971010333425,0.003294895896852612
1968-09-01,0.002853068982406448,0.0034629689684644305,,0.005830920310792909,0.009820046180975428
1968-10-01,0.005681833467431119,0.004380208492561266,,0.0,0.0032520353863774165
1968-11-01,0.0028288562004776807,0.0033815139939430416,,0.0029027596579616066,0.006472514505617477
1968-12-01,0.005633817718256218,0.002066903101891615,,0.0028943580263645075,0.0032206147000422014
1969-01-01,0.002805050927608299,0.003904560275136859,,0.005763704716749807,0.003210275630248338
1969-02-01,0.0027972046210611445,0.0025406105722267647,,0.0057306747089849175,0.006389798098770827
1969-03-01,0.008344971932180645,0.004685867513573694,,0.005698021114637797,0.006349227678658753
1969-04-01,0.00552487593196993,0.004396554184020296,,0.00283688133519977,0.006309169193264852
1969-05-01,0.002751033371890088,0.004004383470955553,,0.005649732542118979,0.0031397200046676677
1969-06-01,0.005479465764625324,0.00483721873435039,,0.005617992304223218,0.006250020345171192
1969-07-01,0.005449604767564953,0.004391657631118928,,0.0027972046210611445,0.003110422414392522
1969-08-01,0.0027137058715962503,0.0027416055554945196,,-0.0027972046210611445,0.006191970247921175
1969-09-01,0.005405418566907905,0.004150800652840125,,0.0027972046210611445,0.006153865574378026
1969-10-01,0.005376357036380064,0.003402343044988765,,0.0027894020875787184,0.006116227017436193
1969-11-01,0.005347606326595589,0.004327769614218546,,0.005555569844601926,0.006079046076382211
1969-12-01,0.00531916147759981,0.004568114256100042,,0.00552487593196993,0.003025720916536967
1970-01-01,0.005291017634415862,0.0035672779201987304,,0.005494519317641,0.0
1970-02-01,0.005263170044274457,0.0039659087288033135,,0.005464494472078751,0.006024114603381037
1970-03-01,0.005235614053944904,0.0024643199656786408,,0.0,0.008968669982760247
1970-04-01,0.005208345107138523,0.005063560930210542,,0.0027210901143606137,0.0
1970-05-01,0.002594035177046372,0.0031581118342822734,,0.0,0.0029717703891576353
1970-06-01,0.005167970158442614,0.002590346065827198,,0.0027137058715962503,0.008862687257845225
1970-07-01,0.0025740039951727134,0.0036455736577836184,,0.005405418566907905,0.0029368596733096997
1970-08-01,0.002567395505245873,0.0026246734227712842,,-0.005405418566907905,0.008759180089881635
1970-09-01,0.005115100666770456,0.004476305726644814,,0.005405418566907905,0.0029027596579613846
1970-10-01,0.005089069507471233,0.004955833235163798,,0.0,0.0
1970-11-01,0.005063301956546695,0.003937111063626375,,0.0,0.005780362915499548
1970-12-01,0.005037794029957077,0.004416990232892104,,0.0,0.008608374536600127
1971-01-01,0.0025094116054260596,0.002127081507393047,,0.005376357036380064,0.008534902449837345
1971-02-01,0.0,0.0029112102074582147,,0.010666767804195398,0.005649732542118979
1971-03-01,0.0025031302181184323,0.003295706271397414,,0.002649008171577094,0.002812941376614697
1971-04-01,0.0024968801985871814,0.003920997034492668,,0.002642009462838768,0.005602255548669888
1971-05-01,0.0049751346401136765,0.004149282270409671,,0.005263170044274457,0.008344971932180645
1971-06-01,0.004950505159856178,0.0044231729342976145,,0.0026212334798740855,0.0027662534928900584
1971-07-01,0.0024660924951938057,0.0030024235629615426,,0.002614380574070818,0.00275862243907965
1971-08-01,0.0024600258408624676,0.002897013276201843,,0.005208345107138523,0.008230499136515634
1971-09-01,0.0024539889615664556,0.0014935083353311285,,-0.005208345107138523,0.002728514653203895
1971-10-01,0.0024479816386397957,0.0015393499287537082,,0.0,0.0027210901143608357
1971-11-01,0.0024420036555521385,0.002064777089473946,,0.0,0.005420067469339207
1971-12-01,0.0024360547978812264,0.003925704007540443,,0.0078023802841848955,0.008075414005545234
1972-01-01,0.0024301348532915767,0.0041007114492392915,,0.005167970158442614,0.018592833076615856
1972-02-01,0.004842624475787982,0.003941780802537043,,0.010256500167189042,0.005249355886143725
1972-03-01,0.0,0.0014209257352142401,,0.0,0.005221943981151833
1972-04-01,0.0024125464053836865,0.0015134319952676556,,0.002547772078798527,0.0051948168771038805
1972-05-01,0.002406740030565402,0.0022187088668279564,,0.0050761530318608195,0.005167970158442614
1972-06-01,0.0024009615375382154,0.001507798429182916,,0.005050515786068743,0.0
1972-07-01,0.0023952107259543887,0.0035719359310641963,,0.007528266420791407,0.005141399500418586
1972-08-01,0.00238948739738154,0.0029045274799699428,,0.0024968801985871814,0.005115100666770456
1972-09-01,0.004761913760243708,0.0044807542878513296,,0.002490661312452236,0.005089069507471455
1972-10-01,0.0023724803536304684,0.0011170585290036783,,-0.002490661312452236,0.007585371389256634
1972-11-01,0.004728141195946112,0.002972736640416418,,0.0049751346401136765,0.005025136202672975
1972-12-01,0.002355713692459016,0.003195112810552292,,0.019656652549552067,0.0025031302181184323
1973-01-01,0.004694844304207635,0.003000579285346472,,0.012092045765028647,0.00747201483870108
1973-02-01,0.007001195458983478,0.005240909384775172,,0.019048194970694432,0.004950505159856178
1973-03-01,0.009259325412796837,0.0070820207815369685,,0.023311078868446966,0.0024660924951933616
1973-04-01,0.006888660995185258,0.0073938328721676605,,0.004597709248629567,0.007361996441069163
1973-05-01,0.004566217979581122,0.004914014802429367,,0.0204320388172059,0.0024420036555516944
1973-06-01,0.006810469002526798,0.005695210353356739,,0.022223136784710107,0.004866189651173025
1973-07-01,0.0,0.003615510444145542,,-0.01327453120869615,0.007255170881171891
1973-08-01,0.017937700686667224,0.01147375645676263,,0.05629191629238672,0.0024067400305649578
1973-09-01,0.004434597067866086,0.003956396931512618,,-0.016985546365743787,0.00956945101615081
1973-10-01,0.008810629682154847,0.005643676797506991,,-0.008602203582663392,0.0023781224049672645
1973-11-01,0.006557400546158831,0.008168276211781844,,0.004310351501122245,0.007100621549576358
1973-12-01,0.008676844025688801,0.008187936285365183,,0.019169916107720564,0.002355713692459016
1974-01-01,0.010741241831413006,0.009525305345239765,,0.033198069409595465,0.004694844304207635
1974-02-01,0.010627092574285957,0.011580856395344785,,0.020202707317519497,0.004672905699392604
1974-03-01,0.01051534399952292,0.011531358193203278,,0.01192857086527388,0.006968669316093301
1974-04-01,0.006256537614305557,0.007037035413977488,,0.007874056430905885,0.0023121397583796277
1974-05-01,0.010341353794732555,0.009810237733900884,,0.015564516541111573,0.016036998909817024
1974-06-01,0.008196767204178279,0.008460149703767073,,0.003853569315990235,0.009049835519918004
1974-07-01,0.006103782938017943,0.00734436939936467,,0.03774032798284699,0.002249719734015221
1974-08-01,0.012096921708828479,0.010399261784248104,,0.0345803335967787,0.00894860557601418
1974-09-01,0.013930573535946955,0.01033161095055446,,0.0,0.008869237740779745
1974-10-01,0.007874056430905885,0.007141766346435041,,0.017730960971231724,0.006600684031351944
1974-11-01,0.009756174945364737,0.007479291614507222,,0.008748962193235954,0.0021905813798186458
1974-12-01,0.00773698250215249,0.00788592744954908,,-0.0017436796048269088,0.0065430985889358695
1975-01-01,0.007677580899034364,0.006180086076757352,,0.0017436796048269088,0.002171553513508062
1975-02-01,0.005719748672786906,0.0054192400688122255,,-0.003490404939769043,0.006486509229606696
1975-03-01,0.003795070968551695,0.003381654912474108,,-0.005258557253466911,0.006444705442641974
1975-04-01,0.0037807228399060477,0.003370257852625791,,0.010489606671019835,0.0
1975-05-01,0.0018850146957714031,0.003999250755719608,,0.0069324367756449234,0.004273510777382139
1975-06-01,0.007504725654067457,0.006231017495095248,,0.0017256259674693908,0.0063762171392758304
1975-07-01,0.009302392662313697,0.008532570350643809,,0.01199671628763177,0.004228336109521225
1975-08-01,0.003696861881326008,0.0043314952123352235,,0.005097717071668839,0.008403410796379518
1975-09-01,0.007352974305258719,0.004937917687182214,,0.006756782462879585,0.0020898649194591723
1975-10-01,0.005479465764625324,0.005791168184530182,,0.006711434587987064,0.006243516639685254
1975-11-01,0.007259560012804478,0.00641167952425814,,-0.005029348405002132,0.008264509849893464
1975-12-01,0.0054102927282473345,0.005504468160689946,,0.0033557078469721446,0.002055499182096021
1976-01-01,0.0035906681307285027,0.0037848112225624675,,0.0033444847228469854,0.00614126802208248
1976-02-01,0.0017905107737883341,0.001294358933811246,,0.0,0.006103782938017721
1976-03-01,0.0017873105740964235,0.0015079709880412295,,0.0016680571006970624,0.0040485885260002075
1976-04-01,0.001784121793501292,0.0022577013299063253,,0.009950330853168765,0.006042314455962705
1976-05-01,0.005333345975362391,0.004749584859348399,,0.003294895896852168,0.006006024060211779
1976-06-01,0.005305052229693352,0.004372485237229107,,0.006557400546158831,0.0039840690148744695
1976-07-01,0.005277057100843585,0.0050595398678132675,,0.006514681021194235,0.005946499187726273
1976-08-01,0.005249355886143725,0.005490458307342738,,-0.0032520353863780826,0.009832920916238885
1976-09-01,0.005221943981151611,0.005600098636654227,,0.006493529310549029,0.005853675251460633
1976-10-01,0.0051948168771041026,0.0052217621957404425,,0.001616815226904933,0.0038835000263977015
1976-11-01,0.003448279278916111,0.004538140225714304,,0.001614205354541376,0.009643276271804169
1976-12-01,0.005150225976315426,0.005583718364236212,,0.008032171697264445,0.0038314223115560875
1977-01-01,0.005123836999869624,0.005791952034861492,,0.004788516731796477,0.005719748672786906
1977-02-01,0.010169579169629017,0.00779512074127231,,0.011084832424493207,0.0075757938084575205
1977-03-01,0.0050462680676242044,0.005005760300481832,,0.00940445802797818,0.0037664827954770885
1977-04-01,0.006688988150796327,0.005786196591561321,,0.012403259783420495,0.0074906717291576275
1977-05-01,0.0033277900926753645,0.005052290127894654,,0.004611845222562749,0.0074349784875180625
1977-06-01,0.004971012722020163,0.005591254956222258,,-0.0030721990369704244,0.003696861881326008
1977-07-01,0.004946423935325406,0.005164035442227544,,0.0015372793188870304,0.007352974305258719
1977-08-01,0.004922077205428366,0.004644659589263078,,-0.0015372793188870304,0.003656311203110718
1977-09-01,0.0032679767646159874,0.0037722896581136034,,0.004604766386748338,0.005459522204898759
1977-10-01,0.0048820275973087135,0.004638409047891923,,0.004583659667658502,0.007233304593520007
1977-11-01,0.006472514505617255,0.005719314975942247,,0.0030441423812277435,0.005390848634876599
1977-12-01,0.004827040748315525,0.004848729437454846,,0.00606062461169099,0.0053619431413853835
1978-01-01,0.00640002184546784,0.005883788375176113,,0.009022617599637961,0.008873172680486485
1978-02-01,0.004773278752657539,0.004637559684508297,,0.010424517335883898,0.005286355923148189
1978-03-01,0.006329135051647228,0.00645666275122414,,0.008849615276982803,0.007005282588408601
1978-04-01,0.007855499940308874,0.007548635879174981,,0.013129291441792645,0.010416760858255492
1978-05-01,0.009345862418237871,0.00711724461039287,,0.0072202479734864156,0.005167970158442614
1978-06-01,0.007722046093910251,0.0065083919892550135,,0.00716848947861326,0.006849341845574841
1978-07-01,0.007662872745569871,0.005448086529348917,,0.005698021114637797,0.006802747322752545
1978-08-01,0.0060882988672545935,0.005050049223735531,,0.0,0.0033840979842405527
1978-09-01,0.009063506153347056,0.005666258134876312,,0.008486613877318305,0.00841047850859633
1978-10-01,0.008982096315827803,0.007939808993258524,,0.011204599012862637,0.008340331916218968
1978-11-01,0.005943553900848109,0.0056501593064748334,,0.004169568236725318,0.004971012722020385
1978-12-01,0.005908436686166141,0.004659210352386367,,0.008287340248569919,0.008230499136515412
1979-01-01,0.008797710703529305,0.007528941184396842,,0.015017347066953235,0.004905978768854569
1979-02-01,0.01016711735544451,0.005313713837298728,,0.014795158916747653,0.008123521521479438
1979-03-01,0.010064786616140076,0.007785812599208519,,0.011944402125151576,0.00645163528148851
1979-04-01,0.009964495259431772,0.010374901272804049,,0.014407583863272677,-0.0016090108057005281
1979-05-01,0.011267724846343086,0.010297143597191472,,0.007772059847702906,0.009615458699441914
1979-06-01,0.01114217655324179,0.008224838238461096,,0.0064308903302903175,0.007942853513936754
1979-07-01,0.011019395249610042,0.007591410154680123,,0.015267472130788384,0.00630916919326463
1979-08-01,0.00954335804690043,0.00761854700760578,,0.005037794029957077,0.006269613013595521
1979-09-01,0.009453142643755186,0.008787697880960899,,0.016199731214109114,0.00778214044205483
1979-10-01,0.010695289116747553,0.008130915742192713,,0.01472419239393652,0.0015491869868293762
1979-11-01,0.010582109330536937,0.006913199742627274,,0.006071664068549865,0.007710138425967461
1979-12-01,0.011772536225267416,0.008363903784166737,,0.009638628837768337,0.007651146735519587
1980-01-01,0.014202950177993223,0.010424799607283042,,0.021353124470569362,0.0015232295405216423
1980-02-01,0.012739025777429802,0.010770365332036125,,0.01975659843607591,0.009090971701251949
1980-03-01,0.01382800160729225,0.012209969866689985,,0.006880761092222798,0.009009069942365944
1980-04-01,0.009937969990132522,0.00519877240847455,,0.003422707277501935,0.0044742803949211485
1980-05-01,0.009840177801510919,0.007747831158477325,,0.005678606968843702,0.0059347355198144935
1980-06-01,0.009744291474677702,0.006294786804107666,,0.004519781705619508,0.008836581800498067
1980-07-01,0.0012113871862977632,0.007742704369874787,,0.017877571107405288,0.0058479698824231985
1980-08-01,0.007237667300230122,0.00829329682831137,,0.013201511858536463,0.007262196041784685
1980-09-01,0.008378265645998084,0.009207562583977147,,0.0021834069809436585,0.005772021797122218
1980-10-01,0.00948998818484803,0.007975163903396698,,0.011924260529735164,0.01002155846101882
1980-11-01,0.010569681489687177,0.008110304183023498,,0.004301081899391157,0.009922122506316411
1980-12-01,0.00930239266231414,0.006470756092268992,,0.006417134320632734,0.005625893882168498
1981-01-01,0.009216655104923532,0.00955514913940414,,0.014815085785141235,0.006988148633928271
1981-02-01,0.00913248356327312,0.010068379630142399,,0.009409374178926733,0.006939653110540567
1981-03-01,0.0067950431328283045,0.0069520733207064644,,0.009321662527136176,0.008264509849893464
1981-04-01,0.005627476865728731,0.0043534489653742625,,0.010256500167189486,0.005471969877993255
1981-05-01,0.006711434587986176,0.004477157344127569,,0.003056548482548216,0.005442190302685113
1981-06-01,0.008879081641130604,0.00398397453600241,,0.0020325210249225734,0.005412733106750389
1981-07-01,0.010989121575595284,0.006016936310906829,,0.005063301956546695,0.005383593083472693
1981-08-01,0.007621158281072127,0.006238147853097509,,0.0,0.009352105570279878
1981-09-01,0.009714053720473181,0.006036821857555719,,-0.002022245380767451,0.005305052229693352
1981-10-01,0.0032171609517757105,0.00452117021981735,,0.0010116338748442644,0.003960401216096976
1981-11-01,0.004273510777381695,0.005352541387364074,,-0.0010116338748442644,0.0052562538888270005
1981-12-01,0.0031931905791555693,0.003078551378037364,,0.0,0.0013097578820633338
1982-01-01,0.0031830265601211494,0.0059236053229794194,,0.009068072213969991,0.010416760858255714
1982-02-01,0.0031729270405769228,0.003005535175337748,,0.0010025063496259534,0.0
1982-03-01,0.0,0.0025657632458302437,,-0.00200601872686601,0.003878479328570883
1982-04-01,0.0031628914085084503,0.0004987644348335429,,0.0,0.0025773210143005265
1982-05-01,0.00942909028885186,0.0059207874484839,,0.00200601872686601,0.008968669982760247
1982-06-01,0.011404996613990193,0.00722900124076542,,0.0020020026706735194,0.0012746974320005933
1982-07-01,0.005141399500418586,0.005910380413897798,,0.00399202126953746,0.006349227678659197
1982-08-01,0.0020491810449358994,0.0030862508815920897,,-0.000996512289739293,0.005050515786068299
1982-09-01,0.0,0.002767294578762236,,-0.002995508979798167,0.0
1982-10-01,0.004085807522580254,0.005599661898284314,,0.001998002662672249,0.0025157245972473596
1982-11-01,-0.0010198879007452533,0.00300732300715012,,0.000997506317125918,0.0025094116054256155
1982-12-01,-0.0030659196218350004,0.0015112194472388651,,0.001992032531240362,0.0037523496185505323
1983-01-01,0.0020449904877271052,0.004650714176293036,,-0.00298953884836628,0.006222795438269202
1983-02-01,0.0010209291341078952,0.0016976824188450479,,0.00298953884836628,0.0037151745518633206
1983-03-01,0.0010198879007452533,0.001282232563999397,,-0.0009955202415010689,0.0012353306079928572
1983-04-01,0.00711023818250478,0.0045505842590505274,,0.0,0.003696861881326008
1983-05-01,0.004040409537005019,0.0028282454596348927,,0.003976148379639,0.004907985312192054
1983-06-01,0.0020140993717010502,0.003722796178298182,,0.001982161203991417,0.0024449889930666657
1983-07-01,0.0040160696548898756,0.00563309370516718,,0.00296589441337769,0.003656311203110718
1983-08-01,0.003001503003756234,0.004262581049158776,,0.004923692861784623,-0.0024360547978812264
1983-09-01,0.0029925209364547456,0.003503002361372687,,0.0019627091678486863,0.008500354765392348
1983-10-01,0.003976148379639,0.0016940184040512563,,0.0019588644853332227,0.0048250998317569405
1983-11-01,0.002971770389157413,0.0014165356449646893,,-0.000978952598984506,0.0
1983-12-01,0.0029629651306573024,0.0005491604320080334,,0.001956947786961649,0.0024038473113945358
1984-01-01,0.006879634013536418,0.004340412621012035,,0.005847969882422532,0.005984458315240637
1984-02-01,0.004885207566049488,0.006705246813790922,,0.0029112102074586588,0.0
1984-03-01,0.002919710103334694,0.0032733935926874125,,0.006760045057719211,0.003573559490864575
1984-04-01,0.0038797332855891042,0.0038020094622743805,,0.0009620010361910403,0.004744967384225696
1984-05-01,0.001934236579830717,0.0012641309747962737,,0.0009610764795509041,0.0
1984-06-01,0.0019305025300582201,0.0017795071737767287,,-0.0009610764795509041,0.003544008434729573
1984-07-01,0.0038498603854417723,0.003570142573463553,,0.0019212301778939178,0.003531492781470913
1984-08-01,0.00287769982761521,0.0030646794249213904,,-0.0038461585874784987,0.0
1984-09-01,0.0028694424279525066,0.0013545131981054226,,-0.0038610086574593083,0.004689340363386307
1984-10-01,0.0038131600064144067,0.0023557619490093273,,0.0,0.0
1984-11-01,0.0019011412570240083,0.0014107979480972865,,0.002897153161153021,0.002336449661019646
1984-12-01,0.0018975337761917288,0.0028156388470157445,,-0.0019305025300582201,0.004656585829950544
1985-01-01,0.0018939399600705897,0.004979330864780529,,-0.0009666506310948009,0.0
1985-02-01,0.0056603924717100185,0.004631838460620319,,-0.0009675859487359162,0.0034782643763251464
1985-03-01,0.00469264117819268,0.003907199041399689,,-0.0019379851026783967,0.0023121397583794057
1985-04-01,0.001870907935811239,0.0014462189926542912,,0.0019379851026783967,0.0034582167029570954
1985-05-01,0.001867414174795634,0.002365678729583376,,0.001934236579830717,0.0011500863832369923
1985-06-01,0.002794598931015635,0.002719620929573008,,-0.001934236579830717,0.004587164006906175
1985-07-01,0.001858736594625654,0.002453303714692101,,-0.0009685230781304455,0.0
1985-08-01,0.0018552881017459555,0.003301448872880197,,-0.004856736112949456,0.002285715280855971
1985-09-01,0.0018518523810735488,0.0016862908581631864,,-0.0058593917638933846,0.0045558165358610125
1985-10-01,0.003693448335352123,0.0016636632147197794,,0.0078049176693841815,-0.001137009787075538
1985-11-01,0.004597709248629123,0.0029047672406008473,,0.00484731923432502,0.0022727282510026647
1985-12-01,0.004576667027412107,0.0033487670416310067,,0.001932367751053654,0.006787356373399778
1986-01-01,0.003646312153020581,0.004591214139446631,,-0.0038684767779200158,-0.0022573373016498977
1986-02-01,-0.0018214941283911656,0.0,-0.39419005371053695,-0.0146415499929482,0.003384097984240775
1986-03-01,-0.00548447444216027,-0.002194874283982795,-0.20376589318244775,-0.013861608086624067,0.0011254925217345502
1986-04-01,-0.003673098711860945,-0.002042420191532557,0.01807514828498702,-0.007003530377337697,-0.0011254925217345502
1986-05-01,0.0027560881019796923,0.00182659214678349,0.18050266581568275,0.00400802139753953,0.002249719734015443
1986-06-01,0.00366300775873718,0.003721408243377411,-0.13557695354235166,-0.001000500333583787,0.0022446698538236554
1986-07-01,0.0009136592686749268,0.00025411718848555864,-0.14734835318348605,-0.005017571991979608,-0.0011217051091998442
1986-08-01,0.0009128252573598061,0.001250097826678509,0.2645520864692186,-0.0010065426114014286,0.0033613477027047978
1986-09-01,0.0036429912785012064,0.003274090857408929,-0.015348983348815182,0.0010065426114014286,0.0
1986-10-01,0.0018165309263977747,0.001788422388738553,0.0020154524793496442,0.003013563305263922,0.002234637801416195
1986-11-01,0.001813237124181022,0.0017852296432256942,0.021249139482126367,0.0010025063496259534,0.00556484463340734
1986-12-01,0.0036166404701880595,0.001375556009246548,0.05682984475534347,-0.0010025063496259534,0.0
1987-01-01,0.005400553180000323,0.004693620089984751,0.1464059489009415,0.007992050531338002,0.0011092624542858864
1987-02-01,0.0035842332278148703,0.003501013482720694,-0.049460630168399966,0.004962789342129348,0.003320423637302561
1987-03-01,0.0035714323675977155,0.002646468128173929,0.030515543925950794,0.0019782400121055588,0.002207506415210503
1987-04-01,0.004446427957134347,0.003727674140537207,0.02055237295332102,0.0068931833753138605,0.0011019284861566447
1987-05-01,0.002658397666610135,0.0025345174642805723,0.0398793662315966,0.006845992507989784,0.0032985186586649284
1987-06-01,0.004415018209116717,0.00378029191770457,0.03189336377595353,0.003891055492966977,0.0
1987-07-01,0.00263968477077281,0.0023105195688564173,0.061357083065360474,0.004842624475787538,0.0010970928143732017
1987-08-01,0.00438404910853496,0.003945820949993628,-0.04946987028131389,0.0028943580263645075,0.006557400546158831
1987-09-01,0.0034934533345598595,0.0033671015512308777,-0.03916163070370571,-0.0009638554963062873,0.0010887317351966352
1987-10-01,0.002612104227925016,0.0031686239258870152,0.016755913728438987,0.0038498603854417723,0.0032591012009071108
1987-11-01,0.0034722257107491217,0.0018888925674898083,-0.05219474472300645,0.0009601536983430137,0.005408342009260991
1987-12-01,0.0017316021642779234,0.0018480325585086277,-0.08696315051811032,0.0,0.0010781672203457049
1988-01-01,0.003454234868087269,0.003871645071481744,-0.008718451039881003,0.0038314223115563095,0.001077006027637939
1988-02-01,0.0017226533114467202,0.0014851120276180296,-0.019452425926815398,0.0019102202561187553,0.0
1988-03-01,0.002578428587944437,0.0034258975554282145,-0.036367644170875124,0.0009537435153097462,0.0021505384632285462
1988-04-01,0.005990604137156907,0.0048502155959098125,0.097552333210015,0.008543004021947631,0.00535619920052488
1988-05-01,0.0025564564413009805,0.0029025463566858534,-0.02494460402399623,0.006594465725281218,0.00532766310778765
1988-06-01,0.004246290881451564,0.004246757251977762,-0.052442059591423895,0.006551263487221348,0.0
1988-07-01,0.004228336109521003,0.00484703658554686,-0.06433688790773218,0.006508623627387244,0.004241787908362937
1988-08-01,0.004210532536343514,0.00295860889033861,0.0012894908298717311,0.0009263548601312621,0.0010576415581358134
1988-09-01,0.004192878260036004,0.004863550208306755,-0.06522604264969933,0.0009254975209422867,0.0052714934935118585
1988-10-01,0.0033416906619025966,0.00325923813529716,-0.05441115936480978,0.0009246417672192919,0.005243850506011061
1988-11-01,0.0033305609471652176,0.002316416158920198,0.026515347727863237,0.0009237875945631302,0.0020898649194589503
1988-12-01,0.0033195051228522843,0.003115992564359793,0.14705341795649662,0.006442728222198824,0.0020855064910216825
1989-01-01,0.004133945531727967,0.005118475992039073,0.09542117375526837,0.0136676387286645,0.0051948168771041026
1989-02-01,0.003294895896853056,0.003320993666472205,-0.004449395549541713,0.002711253355375476,0.0031039859375909806
1989-03-01,0.004922077205428366,0.003716358003397424,0.08235544158373909,0.006297816586990024,0.0020639842208511894
1989-04-01,0.007337986452912837,0.00663728988330714,0.07846192960170839,0.0071492708442244535,0.0051413995004190305
1989-05-01,0.0048622462080345485,0.003643182702983694,-0.04613588258455881,0.007982304024684694,-0.0010261673553122463
1989-06-01,0.0032284128121187194,0.0021830447286923516,-0.0034851914789606475,-0.0026536946134658734,0.0030753484002477016
1989-07-01,0.0032180236942007667,0.0023871558020580608,-0.013557827558011937,-0.0008861320916579984,0.00612246810438366
